tweet_id,topic_category,tweet_timestamp,sentiment_score,positive_score,negative_score,neutral_score,impressions,likes,engagement_count
T11436,Cloud,03-01-2025 01:46,0.636970015,0.683747415,0.884871875,0.89439373,16215.0,2856.0,769.0
T15428,AI,07-01-2025 13:34,-0.018705897,0.651517089,0.52790743,0.869625088,14855.0,4601.0,172.0
,Finance,09-01-2025 08:45,0.969946502,0.917991143,0.209152486,0.322228017,11062.0,4695.0,2.0
T2270,Finance,14-01-2025 09:48,-0.342572428,0.523675832,0.960303168,0.749806123,16559.0,2364.0,458.0
T37604,Cloud,15-01-2025 09:38,-0.222548014,0.265902253,0.186573004,0.556747459,18791.0,718.0,653.0
T24832,AI,17-01-2025 02:57,0.46124672,0.020663803,0.118722288,0.831755274,,4534.0,502.0
T31698,Sports,20-01-2025 04:15,0.749636488,0.951403741,0.355178547,0.817337608,2480.0,2958.0,959.0
T23947,Cloud,01-01-2025 04:31,0.359185196,0.01439473,0.107799723,0.196508562,737.0,2347.0,477.0
T38417,Cloud,12-01-2025 00:26,,0.802409502,0.337081648,,19711.0,410.0,
T22366,Cloud,12-01-2025 22:47,-0.181788205,0.090647048,0.231933357,0.095582489,16860.0,3208.0,68.0
T21214,Cloud,12-01-2025 01:12,,0.917419687,0.100530525,0.934307628,14454.0,3875.0,201.0
T984,Finance,14-01-2025 05:27,,0.301959197,0.463521172,0.724302679,5760.0,2782.0,140.0
T38628,Cloud,20-01-2025 13:39,0.092302078,0.550672979,0.430587041,0.760033223,11748.0,4612.0,602.0
T22756,Finance,21-01-2025 19:39,0.890559358,,0.534273472,0.968058266,96.0,3538.0,785.0
T33559,AI,16-01-2025 10:47,-0.035439025,0.954058881,,0.875127158,4467.0,764.0,817.0
T30272,Cloud,18-01-2025 14:49,,0.631176804,0.920002613,0.227808828,11501.0,4485.0,302.0
T4296,Finance,22-01-2025 03:37,-0.872343191,0.359260931,0.769173572,0.937337949,,1000.0,295.0
T23975,Cloud,06-01-2025 10:00,-0.234094389,0.995136574,0.236337765,0.087433223,2910.0,4866.0,324.0
,Finance,02-01-2025 23:38,,0.357123978,0.720944884,0.717693978,2478.0,828.0,654.0
T18809,Sports,10-01-2025 20:25,0.862272327,0.59110205,0.111128295,0.492999335,16215.0,4602.0,707.0
T21703,Sports,01-01-2025 23:18,0.838276361,0.844783682,0.051089354,0.503853108,2416.0,83.0,672.0
T30004,Sports,20-01-2025 03:37,0.62203309,0.898453791,0.971378495,0.467598566,9214.0,2908.0,811.0
T30898,Finance,06-01-2025 14:08,0.72292091,0.472691224,0.499908704,0.688327085,17356.0,1990.0,310.0
T29212,Cloud,20-01-2025 01:35,0.81537043,0.164821807,0.03885605,0.740165004,10373.0,893.0,550.0
,Finance,05-01-2025 09:10,-0.602272849,,0.747159364,0.861656258,17982.0,3834.0,847.0
T30817,AI,19-01-2025 19:23,0.37775134,0.51382388,0.223708636,0.982809411,7009.0,2312.0,527.0
T16070,Sports,,0.049660108,0.830873018,0.545701171,0.304048643,10293.0,2323.0,509.0
T13887,AI,16-01-2025 17:30,0.337914397,0.590131483,0.400820921,0.880559249,13241.0,3190.0,525.0
T9831,AI,17-01-2025 22:08,0.911566326,0.598861068,0.81331337,0.142559038,15502.0,2189.0,492.0
T26122,Cloud,22-01-2025 09:50,-0.154372346,0.746164754,0.47418233,0.080541461,629.0,2962.0,336.0
T1956,,05-01-2025 11:04,0.884788031,0.409695579,0.664706186,0.055206111,5145.0,2986.0,325.0
T17898,Sports,,0.742993692,0.563948061,0.607208716,0.515367312,723.0,1791.0,454.0
T1926,Finance,03-01-2025 19:57,0.443442897,0.894257497,0.427425595,0.224754199,9667.0,4353.0,58.0
T36226,AI,22-01-2025 12:09,0.479097854,0.194412026,0.813459441,0.735835597,17532.0,4002.0,732.0
T37108,Sports,,,,0.619935288,0.328909933,,2245.0,314.0
T13832,Finance,22-01-2025 19:49,0.928736918,0.443791136,0.498137362,0.471520991,952.0,1421.0,174.0
T8019,AI,01-01-2025 23:45,0.999076847,0.10042977,0.935254239,,1919.0,1616.0,81.0
T31719,Finance,06-01-2025 07:34,0.878209537,0.718072311,0.627691324,0.166800697,6755.0,4382.0,147.0
T21829,AI,20-01-2025 21:29,0.929018524,0.695568369,,0.224639906,14337.0,3087.0,984.0
T5884,Cloud,11-01-2025 04:33,0.783720973,0.723494873,0.871470732,0.931265659,8190.0,911.0,366.0
T5495,Finance,22-01-2025 02:27,-0.243811329,0.259105278,0.429259546,0.702718117,2548.0,2909.0,153.0
T10060,AI,,0.109370943,0.368047612,0.82528877,0.276771172,4650.0,4038.0,432.0
T5860,Cloud,06-01-2025 06:44,-0.348455881,0.276444515,0.731081074,0.98795986,6643.0,2561.0,458.0
T35462,AI,22-01-2025 10:12,,0.375438205,0.049156151,0.255594453,10070.0,2027.0,818.0
T11941,AI,09-01-2025 05:24,0.80695579,0.608112649,0.275592963,0.145516773,896.0,2487.0,622.0
T29561,Cloud,05-01-2025 06:55,0.562748736,0.561556563,0.301364011,0.946165152,131.0,3398.0,218.0
T31616,Finance,01-01-2025 03:43,-0.321391783,0.428589476,0.725403559,0.63207937,6562.0,2133.0,950.0
T2578,AI,05-01-2025 20:55,0.364307422,0.649036009,,0.547281069,12506.0,3067.0,732.0
T18584,Sports,07-01-2025 03:14,0.069207988,0.182857819,0.019294883,0.075071165,8909.0,3857.0,276.0
T37280,Cloud,15-01-2025 02:18,0.122166524,0.588047607,0.486805637,0.02902216,5335.0,870.0,530.0
T31959,Finance,22-01-2025 22:43,0.078492286,0.131617943,0.047379224,0.596784116,18014.0,4818.0,739.0
T10160,Finance,07-01-2025 00:02,0.610478637,0.001444421,0.867716013,0.909488946,16094.0,1184.0,688.0
,Cloud,21-01-2025 23:53,-0.902655821,0.482318866,0.356073465,0.335451877,3960.0,13.0,487.0
T29400,Sports,16-01-2025 05:22,-0.198873109,0.994065839,0.01042586,0.822991833,17852.0,4540.0,11.0
T29849,Cloud,23-01-2025 14:47,0.646517005,0.999723808,0.292164573,0.790123106,14026.0,541.0,369.0
T8206,Sports,21-01-2025 23:53,0.717346916,0.624661554,0.59800333,0.374036327,5007.0,2569.0,294.0
T6048,Sports,18-01-2025 01:47,0.838671722,0.968734988,0.785051798,0.742123787,456.0,4616.0,820.0
T28156,Cloud,18-01-2025 16:50,-0.867730407,,0.811219133,0.88714198,6679.0,4308.0,750.0
T16893,Cloud,05-01-2025 12:29,-0.716256012,0.727864661,0.431720768,,613.0,1160.0,800.0
T13325,Finance,02-01-2025 05:24,-0.972699679,0.74708754,0.316111294,0.829657745,9383.0,1741.0,36.0
T15685,Finance,17-01-2025 06:37,0.449804694,0.507215669,0.546193468,0.827960602,11343.0,108.0,534.0
T10580,Sports,09-01-2025 19:42,-0.424066092,0.455088856,0.781788979,0.621794599,18697.0,3403.0,665.0
T22906,AI,04-01-2025 03:10,0.937480954,0.016534613,0.290033752,0.840692606,16883.0,2683.0,383.0
T39649,Sports,03-01-2025 08:49,-0.491031972,0.612267371,0.583549541,0.65859926,2878.0,754.0,384.0
T39974,Finance,03-01-2025 11:22,0.060961298,0.335238646,0.860378343,0.518648659,5848.0,1018.0,178.0
T2371,Cloud,22-01-2025 08:15,0.872718578,0.804266104,0.129394853,0.730605656,9062.0,2209.0,907.0
T20075,Finance,20-01-2025 21:27,-0.646789369,,0.502732191,0.93383512,7031.0,4594.0,915.0
T26387,Cloud,21-01-2025 19:27,-0.968579741,0.962178826,0.02427087,0.811599967,,,644.0
,Finance,01-01-2025 18:49,0.847632941,0.052281856,0.496841813,0.51726057,10931.0,480.0,505.0
T10665,Cloud,21-01-2025 07:45,0.448549208,,0.192226908,0.925082136,,3719.0,702.0
T23963,Cloud,10-01-2025 09:13,0.721732791,0.078122301,0.125318241,0.375461115,19237.0,2494.0,
T25397,Cloud,17-01-2025 11:28,0.799162928,0.235652364,0.320843518,0.173463036,2893.0,3073.0,996.0
T27052,Sports,17-01-2025 19:34,-0.8586791,0.719652139,0.585109452,0.281915514,2453.0,3015.0,53.0
T34300,Finance,01-01-2025 23:58,-0.150726445,0.735362005,0.63229779,0.596861832,12473.0,,697.0
T5803,Cloud,19-01-2025 20:41,-0.023995026,0.875971477,0.597207161,0.323538425,18044.0,4768.0,865.0
T33733,AI,21-01-2025 23:33,0.633903296,0.077533939,,0.716245744,1643.0,749.0,11.0
T6079,AI,02-01-2025 14:32,-0.371620654,0.714979716,0.423026643,0.148032143,7467.0,3831.0,
T5118,AI,19-01-2025 06:34,0.460489882,0.600661489,0.517696289,,19087.0,1457.0,235.0
T16608,Finance,10-01-2025 09:45,0.892422131,0.676519919,0.756728431,0.557807218,17032.0,1948.0,687.0
T19416,AI,07-01-2025 04:03,0.335300689,0.187266138,0.691488275,0.675011806,2057.0,329.0,448.0
T34695,Finance,06-01-2025 23:48,0.318175478,0.089978506,0.250463841,0.247263186,431.0,1717.0,238.0
T22318,Finance,01-01-2025 08:35,0.069297849,0.474992998,0.73770496,0.586871798,14554.0,2574.0,802.0
T16780,Finance,18-01-2025 21:16,0.386997515,0.626654157,0.06610053,0.525961531,4141.0,403.0,182.0
T4392,Cloud,09-01-2025 12:26,-0.918878527,0.931991745,0.191899445,0.089639549,9816.0,2299.0,940.0
T18450,Finance,14-01-2025 02:08,0.082430521,,0.915494168,0.085977367,9018.0,798.0,461.0
T27119,AI,09-01-2025 07:17,0.758192822,0.231605588,0.826370298,0.312172364,10656.0,2570.0,335.0
T10549,Finance,07-01-2025 16:47,0.141305845,0.011802631,0.344422502,0.215645088,18729.0,3791.0,422.0
,Cloud,05-01-2025 19:19,0.708819088,0.630608313,0.06424827,0.926978155,11832.0,4405.0,
T3971,AI,12-01-2025 21:10,-0.622660575,0.815276839,0.975867663,0.211800966,11776.0,3915.0,137.0
T31240,Finance,18-01-2025 18:46,,0.341342668,0.259005334,0.966795874,5788.0,3265.0,562.0
T34470,Finance,02-01-2025 19:05,-0.860250779,0.448981414,0.326476833,0.728525043,12847.0,3587.0,33.0
T13209,AI,10-01-2025 13:07,,0.490807927,0.146069702,0.369211621,7009.0,419.0,547.0
T3834,Cloud,18-01-2025 17:11,-0.994757911,0.926637883,0.19537594,0.502527153,1258.0,3070.0,489.0
T32111,Cloud,20-01-2025 16:36,,,0.854070098,0.998852567,17674.0,1236.0,
T31595,Sports,17-01-2025 06:06,0.122672064,0.690800369,0.690010681,0.262416517,15365.0,,626.0
T36235,Finance,12-01-2025 02:07,0.653033407,0.75484946,0.25882587,0.838271437,12810.0,1735.0,44.0
T932,Cloud,01-01-2025 17:11,0.156619023,0.629467913,0.297780421,0.715372195,2064.0,2175.0,405.0
T13488,Finance,01-01-2025 22:06,0.467215262,0.605259924,0.107950909,0.223329166,9359.0,3130.0,625.0
T3638,Sports,11-01-2025 06:20,-0.522118008,0.801607883,0.110928793,0.858085514,17222.0,1149.0,753.0
T7546,Sports,12-01-2025 20:04,-0.233457292,0.553039602,0.01462118,0.196164313,18399.0,628.0,
T8280,Cloud,04-01-2025 05:35,0.721617032,0.725363539,0.605188332,0.848072374,,1366.0,516.0
,Finance,20-01-2025 05:15,-0.184073377,0.595136957,0.972433361,0.994815174,14808.0,3203.0,728.0
,Finance,11-01-2025 18:07,0.687941023,0.363514509,0.549132797,0.242680295,7264.0,1264.0,966.0
T35428,Sports,,0.148211931,0.354348656,0.829364283,0.464244481,9045.0,3416.0,860.0
T29339,AI,08-01-2025 20:23,-0.790403841,0.12999203,0.305393759,0.089447544,13811.0,1461.0,190.0
,Cloud,01-01-2025 23:15,0.121582006,0.747606479,0.043818447,0.697385413,,3668.0,590.0
T21848,Finance,03-01-2025 23:42,-0.477287862,0.389652027,0.464399711,0.018363778,12882.0,3799.0,535.0
T8809,AI,18-01-2025 03:54,-0.317427643,0.889505836,0.53792629,0.315518249,11172.0,142.0,726.0
T18065,Finance,02-01-2025 17:43,0.305879099,0.063789884,0.785892947,0.043666408,14016.0,1308.0,774.0
T19309,Finance,03-01-2025 15:28,-0.598984435,0.06776292,0.4659326,0.917449842,17285.0,631.0,835.0
T22454,Cloud,02-01-2025 00:49,0.346628218,0.254253945,0.337900939,0.190591736,19834.0,4557.0,712.0
T4573,Sports,,0.961992385,0.333906139,0.53723606,,14399.0,3440.0,131.0
,Finance,03-01-2025 20:26,,0.853465174,,0.043421013,17020.0,1545.0,364.0
T3331,Sports,06-01-2025 22:51,0.107402821,0.556546443,0.004491832,0.188169987,1567.0,817.0,638.0
T39054,Sports,14-01-2025 00:06,0.41916182,0.005463956,0.120225206,0.445508809,451.0,4548.0,691.0
T33440,Finance,20-01-2025 19:30,-0.5139027,0.659720962,0.00606003,0.34398243,13772.0,1654.0,543.0
T39393,Sports,13-01-2025 04:05,0.243758476,,0.053517048,0.1258862,16789.0,4516.0,387.0
T1171,Sports,18-01-2025 02:10,-0.494679878,0.984959124,0.69336606,0.946869164,4131.0,3809.0,82.0
T3326,AI,08-01-2025 20:55,-0.837823244,0.939335272,,0.97701716,1785.0,593.0,193.0
T5038,AI,13-01-2025 01:38,0.443562408,0.017561366,0.978789199,0.581280747,388.0,3123.0,646.0
T38670,Sports,22-01-2025 06:32,-0.394339892,0.799713107,0.601201311,0.179174757,16009.0,3937.0,656.0
T3151,Cloud,23-01-2025 11:06,-0.317602431,0.584082084,0.156080294,0.408675703,9496.0,1056.0,370.0
T19581,Finance,18-01-2025 23:19,-0.076365383,,0.093067485,0.076574235,10187.0,4204.0,337.0
,Sports,14-01-2025 06:41,-0.425513913,0.88468397,0.612006387,0.905032786,6907.0,739.0,928.0
,Sports,12-01-2025 07:35,0.909579561,0.549515396,0.645913834,0.408552819,15313.0,3950.0,572.0
T21634,Finance,17-01-2025 18:37,-0.758081267,0.141656673,0.194773241,0.05677972,4830.0,1474.0,285.0
T26377,Sports,19-01-2025 05:15,0.842616518,0.254463161,0.750905484,0.556043934,16054.0,1290.0,223.0
T38241,Sports,22-01-2025 09:24,0.432467693,0.775451844,0.730648588,0.497598668,4121.0,2586.0,511.0
T22228,Sports,04-01-2025 18:48,-0.25814137,0.857923171,0.708913199,0.111613378,13409.0,2132.0,326.0
T10232,Cloud,15-01-2025 15:13,0.179541887,0.310137964,0.857952208,0.390527289,14796.0,3182.0,172.0
T14007,Sports,03-01-2025 14:38,0.201458462,0.252522586,,0.525427523,4727.0,,628.0
T36994,Cloud,22-01-2025 19:51,0.5642562,0.373240076,0.230981827,0.377268014,7356.0,3483.0,927.0
T18321,Sports,05-01-2025 09:17,0.726684706,0.044038318,0.645460697,0.212303365,16378.0,2229.0,366.0
T24288,AI,23-01-2025 13:32,0.761929167,0.634393935,0.469875882,0.959456429,11806.0,2839.0,747.0
T36378,Finance,,,0.431084496,0.835559689,0.247917357,2717.0,2535.0,590.0
T33669,Sports,10-01-2025 20:21,0.233794669,,0.367161697,0.108786859,12156.0,2452.0,970.0
T17893,Finance,11-01-2025 04:24,-0.403860089,0.499100257,0.006239251,,,327.0,782.0
T27409,Sports,20-01-2025 17:26,-0.879053458,0.878130137,0.395045483,0.458006327,9445.0,1197.0,139.0
T24318,Sports,,0.728830319,0.635156267,0.107650663,0.388615704,,2372.0,578.0
T26770,Sports,02-01-2025 04:54,0.705509747,0.675740601,0.515399447,0.788377627,11383.0,1853.0,691.0
T38051,Cloud,10-01-2025 19:35,-0.394493056,0.904042978,0.436520786,0.757105663,19956.0,2354.0,680.0
T21681,Cloud,13-01-2025 20:03,0.983420723,0.208311619,0.712278128,0.40122248,14309.0,3435.0,578.0
T13340,AI,19-01-2025 15:10,-0.003764969,0.047025954,0.166651436,0.381441758,514.0,1479.0,662.0
T6660,Cloud,,0.865622645,0.807897191,0.766965212,0.552282473,7054.0,3750.0,717.0
T25982,Sports,04-01-2025 01:01,0.832727257,0.993945238,0.794001838,0.504092744,1019.0,451.0,9.0
T13534,Cloud,02-01-2025 06:41,0.771054554,0.218821981,0.831173875,0.396522612,1512.0,4478.0,782.0
T15571,Cloud,23-01-2025 22:19,0.036307456,0.128413599,0.348283355,0.373706914,12866.0,741.0,525.0
T29082,Sports,17-01-2025 11:24,0.852888857,0.185696621,0.385487139,0.924873644,16779.0,3163.0,108.0
T28070,Finance,08-01-2025 03:34,-0.737291979,0.06172456,,0.920663247,17852.0,1906.0,4.0
T26346,Finance,06-01-2025 14:01,-0.178914123,0.619324007,0.393134855,0.218574226,522.0,4105.0,89.0
T14293,AI,22-01-2025 11:44,,0.336278792,0.231235899,0.939319372,18532.0,4992.0,916.0
T33583,AI,02-01-2025 06:38,-0.187415894,0.058301624,0.481364851,,16726.0,4443.0,584.0
T27963,Finance,05-01-2025 14:58,0.129916557,0.774304462,0.039140186,0.273396306,13887.0,1938.0,158.0
T16218,Sports,07-01-2025 02:52,-0.163756482,0.101551801,0.966625668,0.85940971,9.0,2807.0,453.0
T4218,Sports,18-01-2025 07:59,-0.624178584,0.217380654,0.540980992,0.886965397,11617.0,2128.0,869.0
T15765,Sports,01-01-2025 11:20,-0.90764956,0.140590375,0.983455876,0.068077184,17329.0,2394.0,269.0
T20650,Cloud,07-01-2025 22:55,0.749108879,0.30754753,0.386262049,0.636862071,19009.0,4270.0,776.0
T18848,Sports,21-01-2025 00:06,0.667408663,0.145918293,0.761764349,0.761989711,13207.0,3548.0,285.0
T35105,AI,01-01-2025 04:11,-0.923070477,0.768936171,0.043144564,0.10430974,2876.0,4223.0,506.0
T12483,Sports,09-01-2025 09:12,0.120672538,0.308681666,0.119793441,0.769926571,16911.0,3421.0,844.0
T21139,,14-01-2025 07:26,-0.691048046,0.490798605,0.92230577,0.564141767,19782.0,1544.0,150.0
T19953,Sports,17-01-2025 04:13,-0.493143218,0.840073791,0.202178059,,15019.0,2276.0,239.0
T31096,Finance,08-01-2025 16:07,-0.256772832,0.194819348,0.221998108,0.933749161,17092.0,3637.0,499.0
T8700,Sports,19-01-2025 07:46,,0.732324119,0.619622678,0.60142153,15305.0,774.0,76.0
T5446,Cloud,05-01-2025 23:12,-0.225150056,0.99039349,0.120210093,0.394734967,13282.0,3998.0,968.0
T23528,AI,15-01-2025 14:25,0.719189861,0.947574765,0.934020144,0.572201448,1918.0,2459.0,41.0
T23538,Finance,05-01-2025 19:09,-0.156030621,0.277662214,0.95781817,0.571500337,14402.0,4362.0,949.0
T30231,Sports,,0.771990628,,0.734903266,0.500359631,17410.0,4380.0,654.0
T36116,Cloud,10-01-2025 00:24,0.025219926,0.606051732,0.975007839,0.136560246,1638.0,1453.0,238.0
T37986,Finance,13-01-2025 01:13,-0.100024098,0.80343792,0.342368309,0.924321953,18455.0,3931.0,551.0
T15435,Finance,16-01-2025 12:51,0.52155068,0.478454642,0.73634932,0.037585821,12445.0,1585.0,681.0
T9870,Finance,11-01-2025 15:29,-0.642483025,0.783166399,0.415285887,0.153104308,7797.0,186.0,921.0
T23282,Cloud,02-01-2025 21:19,-0.610891384,0.436622866,0.028280692,0.462991246,14009.0,1202.0,235.0
T30586,AI,02-01-2025 06:48,0.508853592,0.872946366,0.714417136,0.705982728,11659.0,2914.0,863.0
,Finance,20-01-2025 05:55,0.640878657,0.955417829,0.991253971,0.998566221,4820.0,3241.0,507.0
T11711,Sports,18-01-2025 05:24,-0.740458623,0.862021425,0.538281677,0.263435671,17050.0,254.0,620.0
T25373,Finance,05-01-2025 23:11,-0.844476785,0.028020857,0.664612386,0.910487747,6642.0,4133.0,569.0
T30203,Sports,23-01-2025 21:05,-0.697861999,0.953548633,0.574575981,0.746790631,11438.0,4511.0,861.0
T16449,Finance,06-01-2025 13:08,0.610441397,0.899681773,0.836530284,0.555934325,12036.0,4933.0,477.0
T31026,Cloud,,-0.64409458,0.644743388,,0.577277483,15309.0,,547.0
T27956,AI,03-01-2025 07:51,-0.930448702,0.859364315,0.528753268,0.350520693,8042.0,2730.0,387.0
T23560,Finance,19-01-2025 03:57,0.781780048,0.811347487,0.716521973,0.713753911,,414.0,746.0
T21649,Cloud,06-01-2025 13:38,0.28318145,0.488161506,0.607572531,0.728052342,14209.0,2913.0,814.0
T37387,Sports,13-01-2025 03:10,-0.389000605,0.761474307,0.619161688,,,1322.0,842.0
T9159,Cloud,21-01-2025 06:30,0.881930539,0.734370695,0.701048274,0.461312341,13392.0,513.0,930.0
T37602,Sports,22-01-2025 12:10,-0.508875959,0.036748812,,0.879824292,6469.0,1657.0,786.0
T35426,AI,09-01-2025 09:09,0.15301987,0.015293076,0.572007504,0.456262573,14619.0,3744.0,184.0
T7005,Cloud,23-01-2025 22:34,-0.778097438,0.252410849,0.798994584,0.292816946,3424.0,219.0,508.0
T11909,,15-01-2025 00:07,0.435218466,0.6472613,0.13844864,0.447655703,923.0,4195.0,552.0
T33798,Sports,23-01-2025 09:36,0.990968145,0.271122382,0.922801604,0.441969106,14517.0,2680.0,670.0
T19996,Finance,14-01-2025 20:28,0.538947013,0.170579347,0.184970621,0.211379899,7886.0,,557.0
T39856,Cloud,19-01-2025 03:33,-0.468798844,0.883056494,0.149604722,0.493430048,11402.0,4329.0,374.0
T7576,Finance,20-01-2025 03:58,-0.113554487,0.402188868,0.581862523,0.356064424,17935.0,2803.0,590.0
T16030,,03-01-2025 20:44,0.711760416,0.628875893,0.898818496,0.047156874,15733.0,3220.0,
T12416,AI,14-01-2025 16:01,-0.651137084,0.641006865,0.438835046,0.57869292,9369.0,2626.0,
T31224,Cloud,12-01-2025 07:21,0.551756318,0.65002227,0.974554229,0.947102227,12278.0,2720.0,648.0
T4670,AI,22-01-2025 14:14,0.007324022,0.942460918,0.6672751,0.247208166,16958.0,1508.0,948.0
T12643,,13-01-2025 01:19,-0.261582048,0.464091932,0.465797038,0.501341221,11028.0,1737.0,963.0
T30181,Sports,03-01-2025 08:56,-0.882617363,0.19859602,0.825776408,0.305928493,19636.0,3644.0,754.0
T5537,Finance,19-01-2025 13:01,0.361114817,0.000764578,0.856377029,,1505.0,3106.0,514.0
T783,Sports,,0.812734473,0.605838306,0.355889115,0.751526794,16826.0,1135.0,640.0
T33111,Finance,04-01-2025 12:00,-0.759063161,0.145654131,0.970013566,0.113923607,6225.0,869.0,672.0
T24212,Sports,21-01-2025 01:02,,0.076848779,0.83971268,0.142696894,12725.0,4788.0,720.0
T12768,AI,10-01-2025 23:30,0.857695462,0.525309485,0.631755919,0.619957397,1396.0,,725.0
T5883,AI,22-01-2025 18:12,-0.985194348,0.191073792,0.652548229,0.278479679,1378.0,2027.0,481.0
T19362,AI,23-01-2025 06:49,,0.541700408,0.47953776,0.020004099,15317.0,2877.0,737.0
T37982,Cloud,16-01-2025 21:32,-0.768124788,0.148552101,0.077907993,,18132.0,1404.0,742.0
,Finance,21-01-2025 13:56,-0.947341082,0.190449795,0.107880987,0.118227913,7127.0,4068.0,450.0
T11414,Finance,16-01-2025 23:35,-0.843880625,0.934018957,0.629321239,0.10414904,7475.0,4406.0,637.0
T17293,Cloud,20-01-2025 08:59,0.093769634,0.875501365,0.282905157,0.065790005,17728.0,4473.0,297.0
T16074,Finance,05-01-2025 10:32,-0.418236142,0.595420727,0.943851611,0.707594176,8051.0,3843.0,991.0
T33725,Finance,06-01-2025 23:46,-0.653333529,0.380168718,0.496544358,0.019789423,,2256.0,188.0
T36051,Sports,16-01-2025 18:12,0.901294788,0.733124677,0.675065981,0.437529402,11660.0,1963.0,294.0
T10653,Finance,23-01-2025 15:03,0.702930921,0.413927906,0.811664658,0.348759599,12952.0,4679.0,154.0
T32606,Sports,10-01-2025 03:04,0.287522114,0.836058341,0.87412866,0.276260893,4961.0,4049.0,
T36390,Finance,06-01-2025 01:34,-0.544643042,0.557629664,0.443313851,0.539322995,17927.0,2267.0,600.0
T1584,Finance,23-01-2025 11:57,0.102060013,0.256899961,0.834295239,0.344736724,12198.0,3554.0,115.0
T31820,,10-01-2025 01:27,0.731134987,0.467054692,0.487774383,0.318362823,12728.0,789.0,823.0
T14061,Sports,20-01-2025 11:40,-0.405949977,0.768357595,0.112999848,0.510398523,7262.0,1091.0,742.0
T19908,AI,11-01-2025 16:19,,0.097003869,0.77433384,0.693317929,6089.0,1086.0,410.0
T29462,Cloud,20-01-2025 20:16,0.766369031,0.761615569,0.294653064,0.51581605,11049.0,2367.0,761.0
T32908,Cloud,08-01-2025 17:19,0.449847027,0.147788528,0.519328964,0.454216407,16321.0,741.0,8.0
T9993,AI,12-01-2025 17:46,0.042770305,0.866350008,0.072486411,0.06208007,212.0,3369.0,39.0
T4441,Cloud,22-01-2025 10:04,-0.172723595,,0.267253094,0.728396996,,3705.0,804.0
T3985,Cloud,02-01-2025 11:23,0.671895498,0.375507944,0.67136058,0.571569731,10189.0,,422.0
T23876,Cloud,14-01-2025 23:09,,0.236862581,0.913588049,0.796094784,6198.0,4712.0,733.0
T6970,Cloud,20-01-2025 06:15,-0.636899214,0.087531635,0.267500052,0.013703219,18495.0,3047.0,984.0
